UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8407,M23266,M,300.4,309.5,1344,47.565,122,0,0,0,0,0,0
8408,L55587,L,300.4,309.5,1357,52.605000000000004,125,0,0,0,0,0,0
8409,M23268,M,300.5,309.6,1572,34.65,127,0,0,0,0,0,0
8410,L55589,L,300.5,309.6,1861,28.245,130,0,0,0,0,0,0
8411,L55590,L,300.5,309.5,1548,46.725,132,0,0,0,0,0,0
8412,L55591,L,300.6,309.8,1496,39.58500000000001,134,0,0,0,0,0,0
8413,M23272,M,300.6,309.7,1314,52.185,136,0,0,0,0,0,0
8414,M23273,M,300.6,309.7,1422,52.185,139,0,0,0,0,0,0
8415,L55594,L,300.6,309.8,1842,21.105000000000004,142,0,0,0,0,0,0
8416,M23275,M,300.7,309.9,1434,55.650000000000006,144,0,0,0,0,0,0
8417,M23276,M,300.8,310.1,1585,32.865,147,0,0,0,0,0,0
8418,H37831,H,300.8,310.1,1704,32.235,150,0,0,0,0,0,0
8419,L55598,L,300.9,310.2,1971,24.36,155,0,0,0,0,0,0
8420,L55599,L,301.0,310.3,1431,41.895,157,0,0,0,0,0,0
8421,L55600,L,300.9,310.4,1546,39.58500000000001,159,0,0,0,0,0,0
8422,L55601,L,300.9,310.3,1496,38.115,161,0,0,0,0,0,0
8423,H37836,H,300.9,310.3,1243,66.15,163,0,0,0,0,0,0
8424,L55603,L,301.0,310.4,1452,48.510000000000005,168,0,0,0,0,0,0
8425,L55604,L,301.1,310.6,1380,46.935,170,0,0,0,0,0,0
8426,L55605,L,301.2,310.6,1567,40.32,172,0,0,0,0,0,0
8427,L55606,L,301.1,310.5,1628,37.695,174,0,0,0,0,0,0
8428,L55607,L,301.1,310.4,1505,48.405,176,0,0,0,0,0,0
8429,M23288,M,301.0,310.3,1827,29.400000000000002,178,0,0,0,0,0,0
8430,L55609,L,301.0,310.3,1577,42.0,181,0,0,0,0,0,0
8431,L55610,L,300.9,310.2,1304,60.06,183,0,0,0,0,0,0
8432,H37845,H,300.9,310.1,1324,57.330000000000005,185,0,0,0,0,0,0
8433,L55612,L,300.8,310.0,1537,41.895,190,0,0,0,0,0,0
8434,M23293,M,300.8,310.1,1501,51.135000000000005,192,0,0,0,0,0,0
8435,M23294,M,300.7,309.9,1654,30.555000000000003,195,0,0,0,0,0,0
8436,M23295,M,300.7,310.0,1519,40.005,198,0,0,0,0,0,0
8437,L55616,L,300.7,309.9,1371,53.865,201,0,0,0,0,0,0
8438,L55617,L,300.7,309.8,1181,69.19500000000001,203,1,0,0,0,1,0
8439,L55618,L,300.6,309.8,1469,44.94,205,0,0,0,0,0,0
8440,L55619,L,300.6,309.8,1637,36.330000000000005,207,0,0,0,0,0,0
8441,L55620,L,300.6,309.8,1370,58.800000000000004,0,0,0,0,0,0,0
8442,L55621,L,300.6,309.9,1630,32.13,2,0,0,0,0,0,0
8443,L55622,L,300.6,310.0,1517,40.95,4,0,0,0,0,0,0
8444,M23303,M,300.6,309.9,1668,33.915,6,0,0,0,0,0,0
8445,M23304,M,300.6,309.9,1818,26.145,9,0,0,0,0,0,0
8446,M23305,M,300.6,310.0,1541,38.745,12,0,0,0,0,0,0
8447,L55626,L,300.5,309.9,1482,44.205000000000005,15,0,0,0,0,0,0
8448,L55627,L,300.6,310.1,1439,52.395,17,0,0,0,0,0,0
8449,L55628,L,300.5,310.0,1492,43.260000000000005,19,0,0,0,0,0,0
8450,L55629,L,300.4,309.9,1725,29.19,21,0,0,0,0,0,0
8451,L55630,L,300.4,310.0,1559,46.410000000000004,23,0,0,0,0,0,0
8452,L55631,L,300.5,310.0,1435,44.625,25,0,0,0,0,0,0
8453,M23312,M,300.6,310.0,1512,39.375,27,0,0,0,0,0,0
8454,L55633,L,300.6,309.9,1564,38.955000000000005,30,0,0,0,0,0,0
8455,L55634,L,300.6,310.0,1522,42.315,32,0,0,0,0,0,0
8456,L55635,L,300.6,309.9,1356,62.475,34,0,0,0,0,0,0
8457,L55636,L,300.6,309.9,1556,40.53,36,0,0,0,0,0,0
8458,L55637,L,300.6,309.9,1393,47.775,38,0,0,0,0,0,0
8459,L55638,L,300.7,309.9,1753,28.14,40,0,0,0,0,0,0
8460,L55639,L,300.7,309.9,1651,30.975,42,0,0,0,0,0,0
8461,L55640,L,300.7,309.9,1372,57.435,44,0,0,0,0,0,0
8462,L55641,L,300.7,309.9,1446,45.464999999999996,46,0,0,0,0,0,0
8463,M23322,M,300.7,309.8,1501,46.935,48,0,0,0,0,0,0
8464,M23323,M,300.7,309.9,1411,47.355000000000004,51,0,0,0,0,0,0
8465,H37878,H,300.6,309.7,1672,28.875,54,0,0,0,0,0,0
8466,M23325,M,300.7,309.8,1475,42.525,59,0,0,0,0,0,0
8467,L55646,L,300.7,309.8,1469,40.32,62,0,0,0,0,0,0
8468,L55647,L,300.6,309.8,1704,29.715000000000003,64,0,0,0,0,0,0
8469,H37882,H,300.6,309.7,1463,41.055,66,0,0,0,0,0,0
8470,M23329,M,300.6,309.7,1280,67.30499999999999,71,0,0,0,0,0,0
8471,L55650,L,300.7,309.9,1464,39.9,74,0,0,0,0,0,0
8472,L55651,L,300.6,309.8,1332,48.72,76,0,0,0,0,0,0
8473,L55652,L,300.5,309.7,1634,39.69,78,0,0,0,0,0,0
8474,M23333,M,300.6,309.8,1430,45.255,80,0,0,0,0,0,0
8475,M23334,M,300.5,309.7,1523,46.830000000000005,83,0,0,0,0,0,0
8476,M23335,M,300.5,309.7,1557,39.58500000000001,86,0,0,0,0,0,0
8477,L55656,L,300.5,309.6,1585,33.81,89,0,0,0,0,0,0
8478,H37891,H,300.5,309.6,1579,35.175000000000004,91,0,0,0,0,0,0
8479,M23338,M,300.5,309.7,1354,63.839999999999996,96,0,0,0,0,0,0
8480,L55659,L,300.6,309.7,1627,35.07,99,0,0,0,0,0,0
8481,L55660,L,300.4,309.6,1477,37.38,101,0,0,0,0,0,0
8482,M23341,M,300.3,309.4,1595,30.450000000000003,103,0,0,0,0,0,0
8483,L55662,L,300.4,309.5,1520,40.005,106,0,0,0,0,0,0
8484,L55663,L,300.3,309.4,1618,33.075,108,0,0,0,0,0,0
8485,L55664,L,300.4,309.5,1397,52.815,110,0,0,0,0,0,0
8486,L55665,L,300.4,309.5,1450,50.295,112,0,0,0,0,0,0
8487,M23346,M,300.5,309.5,1501,42.21000000000001,114,0,0,0,0,0,0
8488,L55667,L,300.4,309.4,1392,52.605000000000004,117,0,0,0,0,0,0
8489,L55668,L,300.4,309.4,1385,45.36000000000001,119,0,0,0,0,0,0
8490,L55669,L,300.4,309.4,1461,48.615,121,0,0,0,0,0,0
8491,M23350,M,300.5,309.6,1364,61.635000000000005,123,0,0,0,0,0,0
8492,L55671,L,300.5,309.5,1579,40.53,126,0,0,0,0,0,0
8493,M23352,M,300.4,309.5,1514,40.74,128,0,0,0,0,0,0
8494,M23353,M,300.3,309.5,1560,38.745,131,0,0,0,0,0,0
8495,L55674,L,300.3,309.5,1542,38.535000000000004,134,0,0,0,0,0,0
8496,L55675,L,300.3,309.4,1668,28.455000000000002,136,0,0,0,0,0,0
8497,M23356,M,300.3,309.4,1816,23.730000000000004,138,0,0,0,0,0,0
8498,M23357,M,300.3,309.4,1509,35.910000000000004,141,0,0,0,0,0,0
8499,L55678,L,300.4,309.6,1479,39.69,144,0,0,0,0,0,0
8500,L55679,L,300.4,309.6,1655,31.71,146,0,0,0,0,0,0
8501,L55680,L,300.3,309.5,1711,31.815,148,0,0,0,0,0,0
8502,L55681,L,300.4,309.7,1581,36.330000000000005,150,0,0,0,0,0,0
8503,H37916,H,300.6,309.8,1279,58.695,152,0,0,0,0,0,0
8504,L55683,L,300.5,309.8,1468,42.945,157,0,0,0,0,0,0
8505,L55684,L,300.4,309.7,1419,43.365,159,0,0,0,0,0,0
8506,L55685,L,300.4,309.7,1530,40.53,161,0,0,0,0,0,0
8507,L55686,L,300.4,309.6,1710,28.665000000000003,163,1,0,0,0,0,0
8508,L55687,L,300.4,309.7,1518,41.79,165,0,0,0,0,0,0
8509,M23368,M,300.4,309.7,1679,34.964999999999996,167,0,0,0,0,0,0
8510,M23369,M,300.4,309.7,1870,23.625,170,0,0,0,0,0,0
8511,L55690,L,300.3,309.7,1484,46.515,173,0,0,0,0,0,0
8512,L55691,L,300.4,309.7,1457,46.410000000000004,175,0,0,0,0,0,0
8513,H37926,H,300.3,309.6,1546,38.010000000000005,177,0,0,0,0,0,0
8514,M23373,M,300.2,309.5,1478,38.325,182,0,0,0,0,0,0
8515,L55694,L,300.2,309.4,1447,49.455000000000005,185,0,0,0,0,0,0
8516,L55695,L,300.2,309.4,1443,47.67,187,0,0,0,0,0,0
8517,L55696,L,300.3,309.6,1527,32.445,189,0,0,0,0,0,0
8518,M23377,M,300.3,309.6,1469,57.54,191,0,0,0,0,0,0
8519,M23378,M,300.3,309.6,1681,28.455000000000002,194,0,0,0,0,0,0
8520,L55699,L,300.3,309.6,1420,46.30500000000001,197,0,0,0,0,0,0
8521,M23380,M,300.3,309.5,1543,52.395,199,0,0,0,0,0,0
8522,L55701,L,300.4,309.5,1376,52.92,202,0,0,0,0,0,0
8523,H37936,H,300.3,309.4,1631,31.290000000000003,0,0,0,0,0,0,0
8524,H37937,H,300.3,309.3,1529,43.785000000000004,5,0,0,0,0,0,0
8525,L55704,L,300.3,309.4,1468,48.510000000000005,10,0,0,0,0,0,0
8526,L55705,L,300.3,309.4,1378,54.915,12,0,0,0,0,0,0
8527,L55706,L,300.3,309.3,1401,54.495,14,0,0,0,0,0,0
8528,L55707,L,300.4,309.3,1531,39.27,16,0,0,0,0,0,0
8529,L55708,L,300.4,309.3,1512,37.589999999999996,18,0,0,0,0,0,0
8530,M23389,M,300.5,309.4,1522,49.77,20,0,0,0,0,0,0
8531,M23390,M,300.5,309.3,1615,33.39,23,0,0,0,0,0,0
8532,L55711,L,300.6,309.3,1449,48.825,26,0,0,0,0,0,0
8533,L55712,L,300.6,309.4,1315,58.275000000000006,28,0,0,0,0,0,0
8534,M23393,M,300.6,309.4,1465,43.155,30,0,0,0,0,0,0
8535,M23394,M,300.6,309.5,1404,45.464999999999996,33,0,0,0,0,0,0
8536,L55715,L,300.6,309.5,1547,47.04,36,0,0,0,0,0,0
8537,M23396,M,300.6,309.5,1426,47.67,38,0,0,0,0,0,0
8538,L55717,L,300.6,309.5,1730,31.71,41,0,0,0,0,0,0
8539,L55718,L,300.5,309.4,1548,39.58500000000001,43,0,0,0,0,0,0
8540,L55719,L,300.5,309.4,1517,42.21000000000001,45,0,0,0,0,0,0
8541,L55720,L,300.6,309.5,1687,30.765,47,0,0,0,0,0,0
8542,L55721,L,300.5,309.5,1738,26.46,49,0,0,0,0,0,0
8543,H37956,H,300.4,309.4,1512,37.065,51,0,0,0,0,0,0
8544,M23403,M,300.5,309.4,1365,51.135000000000005,56,0,0,0,0,0,0
8545,H37958,H,300.5,309.4,2011,22.05,59,0,0,0,0,0,0
8546,L55725,L,300.4,309.3,1806,28.980000000000004,64,0,0,0,0,0,0
8547,L55726,L,300.4,309.3,1716,29.82,66,0,0,0,0,0,0
8548,M23407,M,300.4,309.4,1666,25.515,68,0,0,0,0,0,0
8549,L55728,L,300.5,309.4,1578,38.115,71,0,0,0,0,0,0
8550,L55729,L,300.3,309.3,1558,39.06,73,0,0,0,0,0,0
8551,L55730,L,300.3,309.2,1456,47.775,75,0,0,0,0,0,0
8552,M23411,M,300.2,309.1,1457,51.45,77,0,0,0,0,0,0
8553,L55732,L,300.2,309.1,1467,46.725,80,0,0,0,0,0,0
8554,M23413,M,300.1,309.0,1661,40.11000000000001,82,0,0,0,0,0,0
8555,L55734,L,300.1,309.0,1592,35.595,85,0,0,0,0,0,0
8556,L55735,L,300.2,309.0,1596,39.06,87,0,0,0,0,0,0
8557,L55736,L,300.2,309.0,1489,42.63,89,0,0,0,0,0,0
8558,L55737,L,300.3,309.0,1471,50.714999999999996,91,0,0,0,0,0,0
8559,M23418,M,300.3,309.0,1505,43.365,93,0,0,0,0,0,0
8560,L55739,L,300.3,309.0,1519,42.0,96,0,0,0,0,0,0
8561,L55740,L,300.3,309.0,1408,47.67,98,0,0,0,0,0,0
8562,L55741,L,300.2,308.9,1332,46.62,100,0,0,0,0,0,0
8563,L55742,L,300.1,308.9,1351,55.02,102,0,0,0,0,0,0
8564,L55743,L,300.0,308.9,1500,38.535000000000004,104,0,0,0,0,0,0
8565,M23424,M,300.0,308.7,1614,32.235,106,0,0,0,0,0,0
8566,L55745,L,300.0,308.8,1489,38.325,109,0,0,0,0,0,0
8567,M23426,M,299.9,308.7,1751,27.930000000000003,111,0,0,0,0,0,0
8568,L55747,L,300.0,308.7,1511,48.089999999999996,114,0,0,0,0,0,0
8569,L55748,L,299.9,308.6,1691,31.080000000000002,116,0,0,0,0,0,0
8570,L55749,L,299.9,308.6,1757,28.875,118,0,0,0,0,0,0
8571,H37984,H,299.9,308.7,1545,37.695,120,0,0,0,0,0,0
8572,L55751,L,299.9,308.6,2262,16.485,125,0,0,0,0,0,0
8573,M23432,M,299.7,308.5,1559,36.96000000000001,127,0,0,0,0,0,0
8574,L55753,L,299.6,308.4,1626,34.02,130,0,0,0,0,0,0
8575,L55754,L,299.6,308.3,1424,56.595,132,0,0,0,0,0,0
8576,M23435,M,299.6,308.3,1648,30.555000000000003,134,0,0,0,0,0,0
8577,L55756,L,299.6,308.3,1523,41.475,137,0,0,0,0,0,0
8578,L55757,L,299.6,308.3,1502,45.36000000000001,139,0,0,0,0,0,0
8579,L55758,L,299.5,308.2,1489,42.73500000000001,141,0,0,0,0,0,0
8580,M23439,M,299.4,308.1,1620,32.76,143,0,0,0,0,0,0
8581,L55760,L,299.5,308.1,1631,32.13,146,0,0,0,0,0,0
8582,M23441,M,299.5,308.0,1429,48.089999999999996,148,0,0,0,0,0,0
8583,M23442,M,299.5,308.1,1334,75.60000000000001,151,1,0,0,1,0,0
8584,L55763,L,299.4,308.0,1423,39.9,154,0,0,0,0,0,0
8585,L55764,L,299.4,307.9,1390,50.08500000000001,156,0,0,0,0,0,0
8586,M23445,M,299.4,307.9,1338,50.925000000000004,158,0,0,0,0,0,0
8587,H38000,H,299.3,307.9,1461,39.375,161,0,0,0,0,0,0
8588,M23447,M,299.4,307.9,1627,36.015,166,0,0,0,0,0,0
8589,L55768,L,299.3,307.8,1385,46.62,169,0,0,0,0,0,0
8590,M23449,M,299.3,307.8,1538,50.400000000000006,171,0,0,0,0,0,0
8591,L55770,L,299.4,307.9,1557,37.275,174,0,0,0,0,0,0
8592,L55771,L,299.4,307.9,1606,35.07,176,0,0,0,0,0,0
8593,M23452,M,299.5,308.0,1430,46.725,178,0,0,0,0,0,0
8594,M23453,M,299.4,308.0,1601,36.330000000000005,181,0,0,0,0,0,0
8595,L55774,L,299.4,308.0,1356,54.495,184,0,0,0,0,0,0
8596,M23455,M,299.5,308.2,1624,32.445,186,0,0,0,0,0,0
8597,L55776,L,299.5,308.2,1327,59.325,189,0,0,0,0,0,0
8598,L55777,L,299.6,308.3,1410,49.35,191,0,0,0,0,0,0
8599,L55778,L,299.6,308.3,1478,44.415,193,0,0,0,0,0,0
8600,L55779,L,299.6,308.4,1460,42.315,195,0,0,0,0,0,0
8601,L55780,L,299.5,308.3,1435,42.315,197,0,0,0,0,0,0
8602,H38015,H,299.4,308.2,1359,49.245,199,0,0,0,0,0,0
8603,L55782,L,299.4,308.1,1729,33.285000000000004,204,0,0,0,0,0,0
8604,H38017,H,299.3,308.0,1384,51.55500000000001,206,0,0,0,0,0,0
8605,L55784,L,299.4,308.2,1297,54.705000000000005,211,0,0,0,0,0,0
8606,L55785,L,299.5,308.4,1633,34.964999999999996,213,0,0,0,0,0,0
8607,M23466,M,299.5,308.4,1505,39.06,215,0,0,0,0,0,0
8608,L55787,L,299.5,308.4,1433,52.5,218,0,0,0,0,0,0
8609,L55788,L,299.4,308.4,1369,53.13,220,1,0,0,0,1,0
8610,L55789,L,299.4,308.3,1475,42.525,222,1,1,0,0,0,0
8611,L55790,L,299.4,308.3,1561,40.214999999999996,0,0,0,0,0,0,0
8612,L55791,L,299.4,308.3,1472,47.775,2,0,0,0,0,0,0
8613,L55792,L,299.5,308.4,1441,46.725,4,0,0,0,0,0,0
8614,M23473,M,299.5,308.5,1401,53.025000000000006,6,0,0,0,0,0,0
8615,L55794,L,299.5,308.5,1691,34.755,9,0,0,0,0,0,0
8616,L55795,L,299.6,308.6,1382,49.455000000000005,11,0,0,0,0,0,0
8617,L55796,L,299.6,308.6,1355,48.72,13,0,0,0,0,0,0
8618,L55797,L,299.6,308.6,1529,47.565,15,0,0,0,0,0,0
8619,L55798,L,299.7,308.7,1829,26.145,17,0,0,0,0,0,0
8620,H38033,H,299.6,308.6,1480,41.79,19,0,0,0,0,0,0
8621,L55800,L,299.6,308.5,1475,44.52,24,0,0,0,0,0,0
8622,M23481,M,299.6,308.5,1431,55.230000000000004,26,0,0,0,0,0,0
8623,L55802,L,299.5,308.3,1437,44.415,29,0,0,0,0,0,0
8624,M23483,M,299.5,308.3,1476,47.88,31,0,0,0,0,0,0
8625,H38038,H,299.5,308.4,1490,41.685,34,0,0,0,0,0,0
8626,L55805,L,299.4,308.3,1632,35.175000000000004,39,0,0,0,0,0,0
8627,L55806,L,299.4,308.2,1402,52.185,41,0,0,0,0,0,0
8628,L55807,L,299.4,308.3,1347,48.089999999999996,43,0,0,0,0,0,0
8629,L55808,L,299.5,308.4,1747,32.550000000000004,45,0,0,0,0,0,0
8630,H38043,H,299.5,308.5,1557,41.055,47,0,0,0,0,0,0
8631,L55810,L,299.4,308.4,1371,60.27,52,0,0,0,0,0,0
8632,H38045,H,299.3,308.3,1506,38.85,54,0,0,0,0,0,0
8633,L55812,L,299.3,308.3,1590,37.275,59,0,0,0,0,0,0
8634,L55813,L,299.4,308.3,1336,56.385000000000005,61,0,0,0,0,0,0
8635,L55814,L,299.3,308.3,1411,45.36000000000001,63,0,0,0,0,0,0
8636,L55815,L,299.4,308.3,1704,28.665000000000003,65,0,0,0,0,0,0
8637,L55816,L,299.5,308.4,1723,28.665000000000003,67,0,0,0,0,0,0
8638,L55817,L,299.5,308.5,1459,41.685,69,0,0,0,0,0,0
8639,L55818,L,299.6,308.5,1572,37.695,71,0,0,0,0,0,0
8640,L55819,L,299.5,308.4,1384,58.800000000000004,73,0,0,0,0,0,0
8641,L55820,L,299.6,308.6,1383,49.875,75,0,0,0,0,0,0
8642,M23501,M,299.6,308.5,1360,51.03,77,0,0,0,0,0,0
8643,M23502,M,299.5,308.4,1596,38.43,80,0,0,0,0,0,0
8644,L55823,L,299.5,308.5,1448,57.015,83,0,0,0,0,0,0
8645,M23504,M,299.6,308.5,1443,40.11000000000001,85,0,0,0,0,0,0
8646,M23505,M,299.6,308.6,1492,37.275,88,0,0,0,0,0,0
8647,L55826,L,299.5,308.6,1497,46.095,91,0,0,0,0,0,0
8648,L55827,L,299.5,308.5,1530,40.425000000000004,93,0,0,0,0,0,0
8649,M23508,M,299.4,308.4,1478,48.510000000000005,95,0,0,0,0,0,0
8650,L55829,L,299.4,308.4,1328,64.89,98,0,0,0,0,0,0
8651,H38064,H,299.4,308.3,1771,28.77,100,0,0,0,0,0,0
8652,M23511,M,299.4,308.4,1564,36.75,105,0,0,0,0,0,0
8653,H38066,H,299.3,308.3,1461,43.575,108,0,0,0,0,0,0
8654,M23513,M,299.4,308.3,1335,60.795,113,0,0,0,0,0,0
8655,M23514,M,299.4,308.4,1441,49.14,116,0,0,0,0,0,0
8656,L55835,L,299.3,308.3,1268,63.63,119,0,0,0,0,0,0
8657,M23516,M,299.3,308.3,1697,28.77,121,0,0,0,0,0,0
8658,L55837,L,299.4,308.4,1421,48.300000000000004,124,0,0,0,0,0,0
8659,L55838,L,299.4,308.5,1496,38.22,126,0,0,0,0,0,0
8660,L55839,L,299.5,308.5,1375,58.38,128,0,0,0,0,0,0
8661,L55840,L,299.4,308.5,1295,54.705000000000005,130,0,0,0,0,0,0
8662,L55841,L,299.4,308.5,1643,35.49,132,0,0,0,0,0,0
8663,L55842,L,299.5,308.6,1514,38.745,134,0,0,0,0,0,0
8664,L55843,L,299.5,308.6,1671,30.87,136,0,0,0,0,0,0
8665,H38078,H,299.5,308.6,1355,61.845,138,0,0,0,0,0,0
8666,L55845,L,299.6,308.7,1365,53.13,143,0,0,0,0,0,0
8667,L55846,L,299.5,308.7,1407,44.625,145,0,0,0,0,0,0
8668,M23527,M,299.5,308.8,1455,48.405,147,0,0,0,0,0,0
8669,L55848,L,299.5,308.8,1502,48.195,150,0,0,0,0,0,0
8670,M23529,M,299.5,308.8,1471,54.915,152,0,0,0,0,0,0
8671,L55850,L,299.5,308.9,1581,31.919999999999998,155,0,0,0,0,0,0
8672,L55851,L,299.5,308.8,1530,39.69,157,0,0,0,0,0,0
8673,L55852,L,299.5,308.8,1312,52.815,159,0,0,0,0,0,0
8674,L55853,L,299.4,308.6,1494,44.730000000000004,161,0,0,0,0,0,0
8675,M23534,M,299.4,308.6,1528,30.555000000000003,163,0,0,0,0,0,0
8676,H38089,H,299.3,308.6,1688,30.87,166,0,0,0,0,0,0
8677,M23536,M,299.3,308.5,1520,44.52,171,0,0,0,0,0,0
8678,M23537,M,299.3,308.5,1664,30.345,174,0,0,0,0,0,0
8679,L55858,L,299.3,308.5,1514,46.725,177,0,0,0,0,0,0
8680,L55859,L,299.3,308.5,1456,56.910000000000004,179,0,0,0,0,0,0
8681,L55860,L,299.2,308.5,1494,41.580000000000005,181,0,0,0,0,0,0
8682,L55861,L,299.2,308.4,1605,31.5,183,0,0,0,0,0,0
8683,M23542,M,299.2,308.5,1353,48.825,185,0,0,0,0,0,0
8684,L55863,L,299.2,308.5,1447,50.295,188,0,0,0,0,0,0
8685,L55864,L,299.2,308.5,1588,42.42,190,0,0,0,0,0,0
8686,H38099,H,299.2,308.5,1524,43.47,192,0,0,0,0,0,0
8687,M23546,M,299.2,308.5,1611,33.18,197,0,0,0,0,0,0
8688,M23547,M,299.2,308.5,1604,36.645,200,0,0,0,0,0,0
8689,L55868,L,299.1,308.5,1483,49.245,203,0,0,0,0,0,0
8690,L55869,L,299.1,308.4,1543,41.580000000000005,205,0,0,0,0,0,0
8691,L55870,L,299.1,308.5,1323,46.62,207,1,1,0,0,0,0
8692,L55871,L,299.1,308.5,1555,38.010000000000005,0,0,0,0,0,0,0
8693,L55872,L,299.1,308.4,1583,33.495,2,0,0,0,0,0,0
8694,M23553,M,299.2,308.5,1584,42.0,4,0,0,0,0,0,0
8695,L55874,L,299.2,308.5,1766,27.090000000000003,7,0,0,0,0,0,0
8696,M23555,M,299.2,308.6,1498,46.62,9,0,0,0,0,0,0
8697,L55876,L,299.2,308.6,1413,52.29,12,0,0,0,0,0,0
8698,L55877,L,299.3,308.6,1505,35.175000000000004,14,0,0,0,0,0,0
8699,H38112,H,299.3,308.7,1438,48.510000000000005,16,0,0,0,0,0,0
8700,M23559,M,299.3,308.7,1655,35.805,21,0,0,0,0,0,0
8701,M23560,M,299.3,308.7,1451,45.99,24,0,0,0,0,0,0
8702,M23561,M,299.3,308.7,1466,40.32,27,0,0,0,0,0,0
8703,L55882,L,299.2,308.6,1774,24.150000000000002,30,0,0,0,0,0,0
8704,M23563,M,299.2,308.6,1284,53.865,32,0,0,0,0,0,0
8705,L55884,L,299.1,308.5,1425,42.0,35,0,0,0,0,0,0
8706,L55885,L,299.2,308.6,1437,55.02,37,0,0,0,0,0,0
8707,L55886,L,299.2,308.6,1335,55.650000000000006,39,0,0,0,0,0,0
8708,L55887,L,299.2,308.5,1471,43.785000000000004,41,0,0,0,0,0,0
8709,M23568,M,299.2,308.5,1364,56.7,43,0,0,0,0,0,0
8710,L55889,L,299.1,308.5,1578,37.38,46,0,0,0,0,0,0
8711,L55890,L,299.1,308.5,1712,33.705000000000005,48,0,0,0,0,0,0
8712,L55891,L,299.1,308.5,1733,30.135,50,0,0,0,0,0,0
8713,L55892,L,299.2,308.6,1652,33.705000000000005,52,0,0,0,0,0,0
8714,L55893,L,299.2,308.6,1917,25.305000000000003,54,0,0,0,0,0,0
8715,M23574,M,299.2,308.6,1444,43.155,56,0,0,0,0,0,0
8716,L55895,L,299.1,308.6,1442,38.955000000000005,59,0,0,0,0,0,0
8717,M23576,M,299.1,308.6,1717,32.865,61,0,0,0,0,0,0
8718,L55897,L,299.1,308.7,1474,44.415,64,0,0,0,0,0,0
8719,L55898,L,299.2,308.7,1509,41.265,66,0,0,0,0,0,0
8720,L55899,L,299.2,308.8,1451,45.255,68,0,0,0,0,0,0
8721,L55900,L,299.3,308.8,1554,37.905,70,0,0,0,0,0,0
8722,L55901,L,299.2,308.7,1669,32.235,72,0,0,0,0,0,0
8723,L55902,L,299.2,308.6,1366,52.92,74,0,0,0,0,0,0
8724,L55903,L,299.2,308.6,1578,36.12,76,0,0,0,0,0,0
8725,M23584,M,299.2,308.6,1513,40.95,78,0,0,0,0,0,0
8726,M23585,M,299.1,308.5,1515,44.205000000000005,81,0,0,0,0,0,0
8727,L55906,L,299.2,308.6,1562,34.65,84,0,0,0,0,0,0
8728,L55907,L,299.2,308.7,1501,40.425000000000004,86,0,0,0,0,0,0
8729,M23588,M,299.2,308.7,1398,40.005,88,0,0,0,0,0,0
8730,L55909,L,299.3,308.7,1352,56.49,91,0,0,0,0,0,0
8731,H38144,H,299.3,308.7,1569,35.595,93,0,0,0,0,0,0
8732,H38145,H,299.2,308.6,1486,48.93000000000001,98,0,0,0,0,0,0
8733,L55912,L,299.2,308.6,1864,24.78,103,0,0,0,0,0,0
8734,M23593,M,299.3,308.7,1447,46.725,105,0,0,0,0,0,0
8735,L55914,L,299.2,308.6,1392,43.575,108,0,0,0,0,0,0
8736,L55915,L,299.3,308.6,1358,49.980000000000004,110,0,0,0,0,0,0
8737,L55916,L,299.3,308.7,1491,42.21000000000001,112,0,0,0,0,0,0
8738,L55917,L,299.3,308.7,1556,38.535000000000004,114,0,0,0,0,0,0
8739,L55918,L,299.3,308.7,1531,38.535000000000004,116,0,0,0,0,0,0
8740,H38153,H,299.4,308.7,1429,39.480000000000004,118,0,0,0,0,0,0
8741,M23600,M,299.4,308.8,1573,35.595,123,0,0,0,0,0,0
8742,L55921,L,299.4,308.8,1538,43.260000000000005,126,0,0,0,0,0,0
8743,L55922,L,299.4,308.8,1467,40.95,128,0,0,0,0,0,0
8744,H38157,H,299.4,308.7,1323,53.655,130,0,0,0,0,0,0
8745,M23604,M,299.4,308.7,1798,24.150000000000002,135,0,0,0,0,0,0
8746,L55925,L,299.4,308.6,1411,48.615,138,0,0,0,0,0,0
8747,L55926,L,299.3,308.5,1528,46.725,140,0,0,0,0,0,0
8748,L55927,L,299.3,308.5,1504,44.1,142,0,0,0,0,0,0
8749,L55928,L,299.3,308.5,1384,41.580000000000005,144,0,0,0,0,0,0
8750,L55929,L,299.2,308.4,1677,27.72,146,0,0,0,0,0,0
8751,L55930,L,299.3,308.5,1764,32.34,148,0,0,0,0,0,0
8752,M23611,M,299.4,308.5,1472,44.1,150,0,0,0,0,0,0
8753,M23612,M,299.4,308.5,1465,58.695,153,0,0,0,0,0,0
8754,M23613,M,299.4,308.6,1657,34.755,156,0,0,0,0,0,0
8755,L55934,L,299.4,308.6,1635,32.025,159,0,0,0,0,0,0
8756,M23615,M,299.4,308.7,1582,33.495,161,0,0,0,0,0,0
8757,L55936,L,299.5,308.7,1761,27.51,164,0,0,0,0,0,0
8758,L55937,L,299.5,308.8,1587,36.645,166,0,0,0,0,0,0
8759,M23618,M,299.5,308.7,1446,55.650000000000006,168,0,0,0,0,0,0
